"Year","Country.Code","WBL.Index","Region","Income Group","GDP","Labor.Force.Participation","Edu.pri","Edu.sec","Edu.ter","Wage","Edu.pri_Missing_Rate","Edu.sec_Missing_Rate","Edu.ter_Missing_Rate","Edu_Missing_Rate","Log.GDP"
1997,"KOR",57.5,"High income: OECD","High income",21242.2833850717,39.8973370771919,99.76611,94.12812,55.06565094,60.6153266135414,0.62,0.25,0,0.29,9.96379604839339
1997,"KWT",26.25,"Middle East & North Africa","High income",62350.1773287924,25.394696467281,84.24244,92.9054,28.72550964,99.5316332990425,0.62,0.47,0.41,0.5,11.0405378335088
1997,"KGZ",55,"Europe & Central Asia","Lower middle income",3138.6664957744,45.7836954199679,86.56954,82.63853,26.50140953,46.2209557928918,0.53,0.72,0.06,0.44,8.05187186172464
1997,"LAO",58.75,"East Asia & Pacific","Lower middle income",2473.77285753148,47.7025320697559,67.14497,17.92807,1.54697001,8.57375060147485,0.19,0.22,0.06,0.16,7.81390389605648
1997,"LVA",55,"High income: OECD","High income",10685.1073038676,48.5963531474251,96.83931,92.48556,38.56679916,81.7960334239404,0.72,0.69,0.12,0.51,9.2766997940046
1997,"LSO",43.125,"Sub-Saharan Africa","Lower middle income",1786.182290166,47.5474399036363,61.06526,16.81663,2.364300013,58.8563541827787,0.19,0.25,0.41,0.28,7.48839551900331
1997,"LTU",67.5,"High income: OECD","High income",13035.1488336684,47.8871607228809,94.5456,90.11215,38.248909,83.8084103652681,0.94,0.41,0.03,0.46,9.47548145701934
1997,"LUX",74.375,"High income: OECD","High income",93587.9553775981,38.3115469657566,97.13656,72.22436,10.6876297,90.6398730830249,0.5,0.38,0.56,0.48,11.4466676574008
1997,"MDG",43.125,"Sub-Saharan Africa","Low income",1649.06509438746,48.5798471956674,64.84195,17.49195,1.681589961,14.5343275957912,0.78,0.66,0.09,0.51,7.40857001726037
1997,"MWI",45,"Sub-Saharan Africa","Low income",1200.3205823229,50.5559782055762,97.08693,26.10326,0.158869997,26.6704087610385,0.97,0.44,0.53,0.65,7.09117671595515
1997,"MYS",46.875,"East Asia & Pacific","Upper middle income",17771.7118795056,35.6865896583995,95.5427,79.31866,23.87953949,74.0371453849622,0.47,0.38,0.22,0.35,9.78541951949404
1997,"MLI",46.25,"Sub-Saharan Africa","Low income",1626.20497653258,42.7822256198294,36.90825,21.57878,0.560259998,4.62402553557179,0.5,0.66,0.28,0.48,7.39461908363068
1997,"MLT",57.5,"Middle East & North Africa","High income",23558.8095827892,29.8159290398853,99.13231,81.41419,23.16139984,94.7751615989546,0.78,0.25,0,0.34,10.0672975555083
1997,"MRT",41.875,"Sub-Saharan Africa","Lower middle income",5650.34118566484,29.8034646085332,58.15936,12.08068,1.209370017,24.4881585773402,0.28,0.62,0.16,0.35,8.63964817396456
1997,"MUS",60.625,"Sub-Saharan Africa","Upper middle income",11202.2863208629,32.8474653293735,97.95839,65.28922,5.921730042,86.1961163593764,0.66,0.69,0.12,0.49,9.32396243574913
1997,"MEX",67.5,"Latin America & Caribbean","Upper middle income",17988.952195115,33.8147183408569,95.78253,54.34634,15.90939045,58.5416213114893,0.94,0.44,0.06,0.48,9.79756866963782
1997,"MDA",57.5,"Europe & Central Asia","Upper middle income",6063.14051693664,50.5066319026809,88.51682,79.32603,58.29431915,68.7144048079827,0.41,0.41,0.75,0.52,8.71014809937178
1997,"MNG",67.5,"East Asia & Pacific","Lower middle income",5494.32133981897,47.3195783703595,86.27843,66.03551,24.66851997,46.23705080731,0.47,0.62,0.16,0.42,8.6116523437119
1997,"MAR",44.375,"Middle East & North Africa","Lower middle income",4916.47998046875,24.1555788696893,59.51682,37.60817,9.294230461,27.4015355940247,0.19,0.72,0.03,0.31,8.50055147917587
1997,"MOZ",36.25,"Sub-Saharan Africa","Low income",562.857456341656,54.0194382384549,43.11135,2.27494,0.338349998,2.6561749254826,0.22,0.38,0.22,0.27,6.33480148257181
1997,"MMR",53.75,"East Asia & Pacific","Lower middle income",1011.15993423268,44.42037172935,88.66937,29.18907,9.051719666,15.8411153971373,0.69,0.53,0.75,0.66,6.91984187514008
1997,"NAM",71.25,"Sub-Saharan Africa","Upper middle income",7538.92462342201,45.8493128795142,87.34418,40.79001,5.586659908,53.3349007226784,0.53,0.69,0.41,0.54,8.9279674640584
1997,"NPL",39.375,"South Asia","Lower middle income",2105.50832713857,25.6026377609355,57.01923,41.4615,2.302020073,4.50434551731649,0.88,0.84,0.38,0.7,7.65278703447965
1997,"NLD",86.25,"High income: OECD","High income",48621.830750613,42.374955800655,99.40025,89.77776,48.20256042,89.5908644479497,0.5,0.34,0.12,0.32,10.791848468113
1997,"NZL",86.875,"High income: OECD","High income",33400.7303119256,44.767162368115,98.05794,92.2457,95.11232758,84.2354584324957,0.72,0.66,0.5,0.62,10.4163629833692
1997,"NIC",60.625,"Latin America & Caribbean","Lower middle income",4276.13140216431,29.4328596812435,79.206,37.84051,10.75304031,47.8989059900625,0.59,0.78,0.47,0.61,8.36103783073002
1997,"NER",38.75,"Sub-Saharan Africa","Low income",1239.47664115174,43.8410136867876,18.56885,3.9413,0.451779991,5.96012666472404,0.28,0.5,0.5,0.43,7.12325097276653
1997,"MKD",65,"Europe & Central Asia","Upper middle income",10659.8311389292,37.9293514584061,90.07971,77.59176,24.16201973,80.6393290856614,0.44,0.97,0.06,0.49,9.2743316626851
1997,"NOR",88.125,"High income: OECD","High income",69940.7843576216,46.3007278720044,84.34029,96.79393,72.70140076,94.8126995218795,0.5,0.25,0,0.25,11.1554185229831
1997,"OMN",29.375,"Middle East & North Africa","High income",39455.8264119985,15.4364876990711,79.31814,64.7254,5.994810104,90.3675665815396,0.56,0.56,0.22,0.45,10.5829623508988
1997,"PAK",38.125,"South Asia","Lower middle income",3526.14160875155,14.3405492704144,44.56638,26.53007,2.118489981,33.4103758370348,0.47,0.66,0.38,0.5,8.16824307934545
1997,"PAN",68.125,"Latin America & Caribbean","High income",12327.8515195966,35.0060330324746,92.78902,60.00137,45.94337845,70.9059035191347,0.53,0.56,0.31,0.47,9.41969744661302
1997,"PRY",80,"Latin America & Caribbean","Upper middle income",10825.2874881073,38.1490165815822,96.04743,44.42169,16.5264492,46.8850707884719,0.41,0.5,0.59,0.5,9.28973248234401
1997,"PER",68.75,"Latin America & Caribbean","Upper middle income",7438.51610398014,41.809889784265,94.98761,58.92529,29.37989998,30.2822871536595,0.62,0.34,0.75,0.57,8.91456108592434
1997,"PHL",67.5,"East Asia & Pacific","Lower middle income",4631.77197705972,38.4466214561116,90.24974,50.87802,30.75803947,49.5338209474951,0.53,0.59,0.19,0.44,8.44091066708041
1997,"POL",61.25,"High income: OECD","High income",15345.749522139,45.3911930727101,96.99737,92.01562,46.66014099,73.2422049718317,0.47,0.41,0,0.29,9.63865897307618
1997,"PRT",76.875,"High income: OECD","High income",30539.3996867867,44.8595322657188,98.26434,84.07277,49.98566818,72.9153495412803,0.81,0.59,0.5,0.64,10.3268056660081
1997,"QAT",29.375,"Middle East & North Africa","High income",69746.2193142161,16.0291373511009,97.84263,80.02673,45.6420784,99.8912515778231,0.62,0.75,0.03,0.47,11.1526328324261
1997,"RUS",66.875,"Europe & Central Asia","Upper middle income",17879.921875,47.6017099117169,90.19878,92.09739,68.47975159,96.5689526181383,0.72,0.91,0.25,0.62,9.79148960640286
1997,"SAU",23.75,"Middle East & North Africa","High income",54954.1618290228,12.0892717606508,90.54853,73.8964,14.25693989,98.027982011564,0.81,0.88,0,0.56,10.9142728922539
1997,"SEN",55,"Sub-Saharan Africa","Lower middle income",2822.46837323856,33.2712292893399,48.69991,12.59931,3.514100075,13.3485127509677,0.34,0.88,0.44,0.55,7.9457213277888
1997,"SRB",67.5,"Europe & Central Asia","Upper middle income",10147.4352148568,43.6642440681374,99.8896,90.75612,41.4987793,59.5792783804791,0.52,0.59,0.19,0.43,9.22507480656117
1997,"SVK",63.75,"High income: OECD","High income",16772.6862589154,45.0987502479667,88.73751,85.66066,22.15535927,96.1908918398386,0.47,0.5,0.06,0.34,9.72756664335819
1997,"SVN",64.375,"High income: OECD","High income",25660.2693175465,46.6968678465047,95.14155,90.41642,41.11355972,83.7337557147486,0.47,0.38,0,0.28,10.1527381037251
1997,"ZAF",61.875,"Sub-Saharan Africa","Upper middle income",10636.8643345739,45.425482715527,86.68132,63.53701,20.27774048,67.8621746509603,0.62,0.69,0.53,0.61,9.27217502231381
1997,"ESP",94.375,"High income: OECD","High income",34088.0257722628,38.5126784242174,99.14276,88.6091,53.61854935,79.3381203221202,0.91,0.41,0,0.44,10.4367307866145
1997,"LKA",60.625,"South Asia","Lower middle income",5624.02393650599,32.1618236841947,99.71701,85.77321,20.5410347,61.7452185202969,0.66,0.88,0.56,0.7,8.63498048244241
1997,"LCA",65.625,"Latin America & Caribbean","Upper middle income",18300.995327951,41.2808878533325,87.15985,68.40484,21.70513916,74.3653705062362,0.72,0.41,0.38,0.5,9.81476536719997
1997,"VCT",65.625,"Latin America & Caribbean","Upper middle income",8826.69848847143,37.0082503792681,94.15142,78.4044,17.63961983,79.6900090763108,0.94,0.53,0.59,0.69,9.08564961279149
1997,"SWE",87.5,"High income: OECD","High income",41270.9734662706,47.671171362056,98.77722,98.30114,57.87926865,93.3895119068075,0.78,0.25,0,0.34,10.6279389400252
1997,"CHE",72.5,"High income: OECD","High income",62026.4249119554,43.6882196949472,94.75558,81.8454,30.15101051,84.0413167752749,0.53,0.28,0.03,0.28,11.0353319035145
1997,"SYR",26.875,"Middle East & North Africa","Low income",7943.44060493443,17.7512644044677,92.0179,35.76629,11.54611015,41.7065981174623,0.88,0.41,0.38,0.55,8.9802276680508
1997,"STP",53.75,"Sub-Saharan Africa","Lower middle income",3801.08164933857,34.2693301106609,79.15002,29.27558,3.789160013,19.1639979774145,0.59,0.66,0.66,0.64,8.243303998183
1997,"TJK",61.25,"Europe & Central Asia","Lower middle income",1175.79407235242,35.6814468357113,91.10495,58.89816,9.87100029,60.9062478045291,0.81,0.62,0.31,0.58,7.07054913218448
1997,"TZA",61.25,"Sub-Saharan Africa","Lower middle income",1730.55456542969,49.8726557104003,50.83809,24.18458,0.240470007,5.30246136189453,0.25,0.91,0.22,0.46,7.456774876733
1997,"THA",51.875,"East Asia & Pacific","Upper middle income",12455.886070343,46.2375920428388,98.06709,72.82825,40.13293839,35.2884591211793,0.88,0.72,0.25,0.61,9.43002884701004
1997,"TGO",51.25,"Sub-Saharan Africa","Low income",2072.08328987312,46.9931227629349,66.01122,12.28977,1.083590031,3.28463256554837,0.53,0.88,0.47,0.62,7.63679229005273
1997,"TUR",48.75,"Europe & Central Asia","Upper middle income",13788.159335529,27.3770026043142,88.31335,45.08283,16.70421028,32.764424250865,0.5,0.38,0.06,0.31,9.53163800703852
1997,"UGA",46.875,"Sub-Saharan Africa","Low income",1367.94573764936,47.2800294096425,95.35283,15.2826,1.331599951,11.6127329953448,0.88,0.88,0.31,0.69,7.22179618801595
1997,"UKR",66.875,"Europe & Central Asia","Lower middle income",9969.5009765625,50.2957383113963,93.57882,95.73711,49.35932159,89.2321746626133,0.58,0.52,0.19,0.43,9.20738611009493
1997,"GBR",81.25,"High income: OECD","High income",38930.4867478711,44.862406671525,99.89481,93.1328,58.20259094,92.0721572130459,0.56,0.19,0,0.25,10.5695586301622
1997,"USA",83.75,"High income: OECD","High income",48435.7001019098,45.7441677105606,95.41847,90.70646,80.40313721,95.2398914168262,0.72,0.72,0.44,0.62,10.7880130719343
1997,"URY",68.125,"Latin America & Caribbean","High income",17490.3332945318,41.5038889379448,92.64541,71.12715,45.42134094,77.3764520160997,0.69,0.72,0.66,0.69,9.76946079692715
1997,"UZB",67.5,"Europe & Central Asia","Lower middle income",3046.56376344849,39.7462880989662,89.42745,85.67212,11.46205997,62.9015989775273,0.75,0.75,0.25,0.58,8.02209778433539
1998,"ALB",77.5,"Europe & Central Asia","Upper middle income",4929.3108962899,41.8739641969712,95.98725,65.85455,14.59080029,33.7932874813852,0.66,0.75,0.06,0.49,8.50315732717617
1998,"DZA",40.625,"Middle East & North Africa","Lower middle income",10725.967349407,13.3281098433413,86.58871,51.31181,19.90374947,58.0718829663751,0.47,0.91,0.44,0.6,9.28051616281607
1998,"ARG",65,"Latin America & Caribbean","Upper middle income",23172.1583398342,41.9977635419314,96.00714,76.5898,62.41674042,75.480501383295,0.97,0.38,0.25,0.53,10.0507499197395
1998,"ARM",61.25,"Europe & Central Asia","Upper middle income",3879.17938009678,48.4399214973219,85.03821,91.98581,39.58868027,32.5736120550488,0.59,0.84,0.28,0.57,8.26363666353236
1998,"AUS",81.25,"High income: OECD","High income",40096.9984509437,43.1995707577183,95.67511,93.62816,100,87.3681453822873,0.53,0.78,0.53,0.61,10.5990816981074
1998,"AUT",78.75,"High income: OECD","High income",49103.4305835468,43.8702212620599,91.79287,88.02071,53.52447891,87.991111493091,0.47,0.44,0.44,0.45,10.801704545629
1998,"AZE",64.375,"Europe & Central Asia","Upper middle income",4358.60480019062,49.8158352410655,87.86644,88.15416,20.24593925,27.5803887057243,0.22,0.97,0.47,0.55,8.38013669007672
1998,"BHS",73.125,"Latin America & Caribbean","High income",30830.0602346,46.7371312259362,89.74714,70.34891,20.70882034,88.2274169602049,0.47,0.44,0.97,0.62,10.3362779099937
1998,"BHR",28.75,"Middle East & North Africa","High income",54512.8551236215,19.5920415633487,95.6837,88.21678,24.28215981,98.4112035438358,0.47,0.28,0.31,0.35,10.9062101707941
1998,"BGD",38.125,"South Asia","Lower middle income",2475.59574602489,22.959117589249,93.66587,40.60347,3.542540073,21.6446975845878,0.97,0.41,0.28,0.55,7.81464021311211
1998,"BRB",70.625,"Latin America & Caribbean","High income",17320.3674613209,48.2706734438221,95.50225,94.93646,49.85935974,90.9397952072053,0.44,0.53,0.75,0.57,9.75969613173198
1998,"BLR",70,"Europe & Central Asia","Upper middle income",9301.32717453853,48.9080957695491,94.12549,95.05603,52.05239105,97.278460335685,0.81,0.75,0.12,0.56,9.13801988165943
1998,"BEL",70,"High income: OECD","High income",47340.4448305844,42.2724689902381,99.02054,94.74303,60.04185867,85.0909746693544,0.28,0.28,0.09,0.22,10.7651414028934
1998,"BLZ",71.875,"Latin America & Caribbean","Upper middle income",9852.85726749046,33.1737003607791,97.11298,57.1753,18.34680939,74.7570420798185,0.59,0.44,0.31,0.45,9.19561825827102
1998,"BEN",40,"Sub-Saharan Africa","Lower middle income",2399.78593127356,44.1958248268669,76.69552,11.13765,1.267570019,12.1248569164392,0.75,0.88,0.16,0.59,7.78355143409298
1998,"BTN",55,"South Asia","Lower middle income",4778.70511827039,40.2772230106997,49.98523,16.90257,2.053719997,20.89472388962,0.5,0.47,0.5,0.49,8.47213413284414
1998,"BWA",38.125,"Sub-Saharan Africa","Upper middle income",12526.3782064571,43.2946199350652,86.27581,65.64492,5.217949867,76.4561537401554,0.34,0.69,0.31,0.45,9.4356717846918
1998,"BRA",50.625,"Latin America & Caribbean","Upper middle income",13896.6249911865,38.7955196397773,92.07035,77.48286,14.87730026,67.6403511615921,0.75,0.72,0.47,0.65,9.53947324057646
1998,"BRN",41.875,"East Asia & Pacific","High income",106503.420292059,36.860153243076,98.14344,87.98015,14.18027973,95.2405662335506,0.84,0.44,0.12,0.47,11.5759417683601
1998,"BGR",68.125,"Europe & Central Asia","Upper middle income",12513.2598022697,47.21676605092,93.66937,83.90858,52.1361618,86.611583361516,0.47,0.38,0,0.28,9.43462405727214
1998,"BFA",70.625,"Sub-Saharan Africa","Low income",1326.94230829963,47.1954791598381,28.29705,6.44441,0.450329989,2.61418526402082,0.19,0.38,0.12,0.23,7.19138588654727
1998,"BDI",64.375,"Sub-Saharan Africa","Low income",1024.44995396879,52.1257052217676,37.49217,11.83077,0.518790007,2.95298580948528,0.56,0.66,0.31,0.51,6.93288677473095
1998,"CPV",60.625,"Sub-Saharan Africa","Lower middle income",3302.9740337536,38.5375613489724,97.414,59.32541,1.638689995,36.2514818461291,0.44,0.53,0.41,0.46,8.10288127557657
1998,"KHM",66.25,"East Asia & Pacific","Lower middle income",1595.1713065702,49.9467015091325,78.27238,11.71936,1.177279949,7.99018757015077,0.59,0.69,0.28,0.52,7.37536310719351
1998,"CMR",50.625,"Sub-Saharan Africa","Lower middle income",3641.70750463277,48.1736141491352,82.91874,36.95547,3.975199938,6.77975154900345,0.88,0.84,0.34,0.69,8.20048250408788
1998,"CAN",97.5,"High income: OECD","High income",42587.366207601,45.6636143867689,98.95292,91.93075,67.26719666,86.6703144936465,0.78,0.78,0.19,0.58,10.6593364012423
1998,"TCD",57.5,"Sub-Saharan Africa","Low income",1148.77238602967,44.722078957155,35.36749,2.88696,0.190650001,1.02150997541855,0.66,0.75,0.53,0.65,7.04731927657593
1998,"CHL",60.625,"High income: OECD","High income",16689.7984496466,33.9222557995668,95.01734,88.09875,30.11067009,73.8850898084302,0.66,0.66,0.09,0.47,9.72261285551438
1998,"COL",61.875,"Latin America & Caribbean","Upper middle income",11692.8993668484,40.3283807015874,94.30288,67.05516,24.31851006,52.3544530233611,0.5,0.56,0.12,0.4,9.36682256316142
1998,"HRV",67.5,"Europe & Central Asia","High income",20101.8780588856,44.0151951376363,83.75056,82.82476,28.65032005,76.7206682059629,0.75,0.5,0.09,0.45,9.90861827080612
1998,"CYP",76.25,"Europe & Central Asia","High income",32403.1171875,39.1940982108,95.51144,89.56057,22.20189095,84.072304729079,0.44,0.28,0.28,0.33,10.3860407673955
1998,"CZE",73.125,"High income: OECD","High income",29168.0524305088,44.1721766870901,89.15242,89.29101,23.34259033,91.0050223974352,0.88,0.75,0,0.54,10.2808635779498
1998,"CIV",63.125,"Sub-Saharan Africa","Lower middle income",5072.59703802667,36.6569030610954,48.64547,24.51976,2.975500107,5.94237265563428,0.56,0.88,0.44,0.62,8.5318053199828
1998,"DNK",81.875,"High income: OECD","High income",53572.6194304076,46.5869082908133,98.1757,89.21622,59.70401001,93.8372035535081,0.44,0.22,0.03,0.23,10.8888120510953
1998,"DOM",73.125,"Latin America & Caribbean","Upper middle income",9610.38342448813,33.0828533411311,84.00589,43.96131,41.17502975,70.1286639885398,0.44,0.47,0.69,0.53,9.17070344836611
1998,"ECU",66.25,"Latin America & Caribbean","Upper middle income",9727.28188712066,39.2128706263336,95.90437,47.37853,40.93994141,42.8095112105391,0.66,0.38,0.78,0.6,9.18279258066942
1998,"EGY",30,"Middle East & North Africa","Lower middle income",8950.65410694496,21.4366928321796,84.2703,77.41167,24.98226929,60.6886353405754,0.72,0.84,0.34,0.64,9.09959361061088
1998,"SLV",78.125,"Latin America & Caribbean","Upper middle income",7234.94456228435,38.8227862543131,87.92355,47.39215,22.0915699,51.5469727696183,0.56,0.47,0.12,0.39,8.88681618510999
1998,"EST",63.75,"High income: OECD","High income",18431.5579289911,47.8885152743486,94.15824,86.12564,56.61751938,95.5107997275022,0.69,0.38,0.03,0.36,9.82187383262252
1998,"SWZ",38.75,"Sub-Saharan Africa","Lower middle income",5964.36269137858,45.4806160382369,81.5829,36.52322,4.305140018,68.4921114949717,0.53,0.47,0.62,0.54,8.69372513593229
1998,"ETH",50,"Sub-Saharan Africa","Low income",826.005175838681,44.3715094944179,26.74153,9.12729,0.32190001,7.99424781552562,0.38,0.81,0.41,0.53,6.71781095357567
1998,"FJI",51.25,"East Asia & Pacific","Upper middle income",9008.64449234114,32.3010239947132,94.58192,80.3371,15.87316036,59.2678005188815,0.59,0.66,0.62,0.62,9.10605089281407
1998,"FIN",82.5,"High income: OECD","High income",41008.6185118091,47.3658408515731,99.28539,98.75629,83.91848755,91.1688482549067,0.31,0.19,0,0.17,10.6215619160217
